8455,1755957342,0,catalog_products,"2015-09-22 15:03:01",view,"a:1:{s:7:""general"";s:7:""1648816"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8456,1755957342,0,catalog_products,"2015-09-22 15:03:47",view,"a:1:{s:7:""general"";s:7:""1648808"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8457,1755957342,0,cache_management,"2015-09-22 15:14:28",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,rdi,10,adminhtml_cache_massRefresh,,104.169.200.94
8458,1755957342,0,adminhtml_system_config,"2015-09-22 15:18:40",view,"a:1:{s:7:""general"";s:3:""dev"";}",success,rdi,10,adminhtml_system_config_edit,,104.169.200.94
8459,1755957342,0,adminhtml_system_config,"2015-09-22 15:18:51",view,"a:1:{s:7:""general"";s:3:""dev"";}",success,rdi,10,adminhtml_system_config_edit,,104.169.200.94
8460,1755957342,0,adminhtml_system_config,"2015-09-22 15:19:05",view,"a:1:{s:7:""general"";s:3:""dev"";}",success,rdi,10,adminhtml_system_config_edit,,104.169.200.94
8461,1755957342,0,catalog_products,"2015-09-22 15:22:55",view,"a:1:{s:7:""general"";s:7:""1648354"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8462,1755957342,0,catalog_products,"2015-09-22 15:23:14",save,"a:1:{s:7:""general"";s:7:""1648354"";}",success,rdi,10,adminhtml_catalog_product_save,,104.169.200.94
8463,1755957342,0,catalog_products,"2015-09-22 15:42:31",view,"a:1:{s:7:""general"";s:7:""1648154"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8464,1755957342,0,admin_login,"2015-09-23 17:05:16",login,"a:1:{s:7:""general"";N;}",failure,rdi,10,adminhtml_index_index,,104.169.200.94
8465,1755957342,0,admin_login,"2015-09-23 17:05:18",login,"a:1:{s:7:""general"";N;}",success,rdi,10,adminhtml_index_index,,104.169.200.94
8466,1755957342,0,catalog_products,"2015-09-23 17:07:54",massDelete,"a:1:{s:7:""general"";s:25:""1648820, 1648819, 1648818"";}",success,rdi,10,adminhtml_catalog_product_massDelete,,104.169.200.94
8467,1755957342,0,catalog_products,"2015-09-23 17:08:52",view,"a:1:{s:7:""general"";s:7:""1648606"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8468,1755957342,0,admin_login,"2015-09-23 17:38:37",login,"a:1:{s:7:""general"";N;}",failure,rdi,10,adminhtml_index_index,,104.169.200.94
8469,1755957342,0,admin_login,"2015-09-23 17:38:42",login,"a:1:{s:7:""general"";N;}",success,rdi,10,adminhtml_index_index,,104.169.200.94
8470,1755957342,0,catalog_products,"2015-09-23 18:22:52",view,"a:1:{s:7:""general"";s:7:""1648949"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8471,1755957342,0,catalog_categories,"2015-09-23 18:25:01",view,"a:1:{s:7:""general"";s:3:""719"";}",success,rdi,10,adminhtml_catalog_category_edit,,104.169.200.94
8472,1755957342,0,catalog_categories,"2015-09-23 18:25:08",view,"a:1:{s:7:""general"";s:3:""993"";}",success,rdi,10,adminhtml_catalog_category_edit,,104.169.200.94
8473,1755957342,0,catalog_categories,"2015-09-23 18:25:24",view,"a:1:{s:7:""general"";s:3:""725"";}",success,rdi,10,adminhtml_catalog_category_edit,,104.169.200.94
8474,1755957342,0,catalog_products,"2015-09-23 18:26:11",view,"a:1:{s:7:""general"";s:7:""1648807"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8475,1755957342,0,catalog_products,"2015-09-23 19:24:38",view,"a:1:{s:7:""general"";s:7:""1648807"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8476,1755957342,0,catalog_products,"2015-09-23 19:24:45",view,"a:1:{s:7:""general"";s:7:""1648949"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8477,1614372245,0,admin_login,"2015-09-24 12:34:57",login,"a:1:{s:7:""general"";N;}",success,r.ryan,15,adminhtml_index_index,,96.57.93.149
8478,1614372245,0,catalog_categories,"2015-09-24 12:35:51",view,"a:1:{s:7:""general"";s:3:""969"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8479,1614372245,0,catalog_categories,"2015-09-24 12:36:25",view,"a:1:{s:7:""general"";s:3:""182"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8480,1614372245,0,catalog_categories,"2015-09-24 12:36:38",view,"a:1:{s:7:""general"";s:3:""182"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8481,1614372245,0,catalog_categories,"2015-09-24 12:36:44",view,"a:1:{s:7:""general"";s:3:""815"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8482,1614372245,0,catalog_categories,"2015-09-24 12:37:34",save,"a:1:{s:7:""general"";s:9:""815, 1157"";}",success,r.ryan,15,adminhtml_catalog_category_save,,96.57.93.149
8483,1614372245,0,catalog_categories,"2015-09-24 12:37:35",view,"a:1:{s:7:""general"";s:4:""1157"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8484,1614372245,0,catalog_categories,"2015-09-24 12:37:58",move,"a:1:{s:7:""general"";s:4:""1157"";}",success,r.ryan,15,adminhtml_catalog_category_move,,96.57.93.149
8485,1614372245,0,catalog_categories,"2015-09-24 12:38:13",view,"a:1:{s:7:""general"";s:4:""1157"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8486,1614372245,0,catalog_categories,"2015-09-24 12:38:24",save,"a:1:{s:7:""general"";s:4:""1157"";}",success,r.ryan,15,adminhtml_catalog_category_save,,96.57.93.149
8487,1614372245,0,catalog_categories,"2015-09-24 12:38:25",view,"a:1:{s:7:""general"";s:4:""1157"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8488,1614372245,0,catalog_categories,"2015-09-24 17:18:22",view,"a:1:{s:7:""general"";s:4:""1045"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8489,1614372245,0,catalog_categories,"2015-09-24 17:18:29",view,"a:1:{s:7:""general"";s:4:""1053"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8490,1614372245,0,catalog_products,"2015-09-24 17:19:34",view,"a:1:{s:7:""general"";s:7:""1648184"";}",success,r.ryan,15,adminhtml_catalog_product_edit,,96.57.93.149
8491,1614372245,0,catalog_categories,"2015-09-24 17:21:34",view,"a:1:{s:7:""general"";s:4:""1053"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8492,1614372245,0,index_management,"2015-09-24 17:22:17",massUpdate,"a:1:{s:7:""general"";s:4:""3, 4"";}",success,r.ryan,15,adminhtml_process_massReindex,,96.57.93.149
8493,1614372245,0,catalog_categories,"2015-09-24 17:22:31",view,"a:1:{s:7:""general"";s:4:""1052"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8494,1614372245,0,catalog_categories,"2015-09-24 17:22:42",view,"a:1:{s:7:""general"";s:4:""1053"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8495,1614372245,0,catalog_categories,"2015-09-24 17:22:54",view,"a:1:{s:7:""general"";s:3:""969"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8496,1614372245,0,catalog_categories,"2015-09-24 17:23:12",view,"a:1:{s:7:""general"";s:4:""1053"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8497,1614372245,0,catalog_categories,"2015-09-24 17:43:20",view,"a:1:{s:7:""general"";s:4:""1157"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8498,1614372245,0,catalog_categories,"2015-09-24 17:43:35",view,"a:1:{s:7:""general"";s:3:""719"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8499,1614372245,0,catalog_categories,"2015-09-24 17:43:41",view,"a:1:{s:7:""general"";s:4:""1157"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8500,1614372245,0,catalog_categories,"2015-09-24 17:43:59",delete,"a:1:{s:7:""general"";s:4:""1157"";}",success,r.ryan,15,adminhtml_catalog_category_delete,,96.57.93.149
8501,1755957342,0,catalog_products,"2015-09-24 17:47:47",view,"a:1:{s:7:""general"";s:7:""1648450"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8502,1755957342,0,catalog_products,"2015-09-24 17:48:15",view,"a:1:{s:7:""general"";s:7:""1648949"";}",success,rdi,10,adminhtml_catalog_product_edit,,104.169.200.94
8503,1755957342,0,catalog_categories,"2015-09-24 17:50:00",view,"a:1:{s:7:""general"";s:4:""1053"";}",success,rdi,10,adminhtml_catalog_category_edit,,104.169.200.94
8504,1755957342,0,catalog_categories,"2015-09-24 17:50:28",view,"a:1:{s:7:""general"";s:4:""1063"";}",success,rdi,10,adminhtml_catalog_category_edit,,104.169.200.94
8505,1614372245,0,catalog_categories,"2015-09-24 17:53:01",view,"a:1:{s:7:""general"";s:4:""1053"";}",success,r.ryan,15,adminhtml_catalog_category_edit,,96.57.93.149
8506,1755957342,0,index_management,"2015-09-24 17:57:12",massUpdate,"a:1:{s:7:""general"";s:4:""3, 5"";}",success,rdi,10,adminhtml_process_massReindex,,104.169.200.94
8507,1755957342,0,adminhtml_system_config,"2015-09-24 18:15:42",view,"a:1:{s:7:""general"";s:7:""catalog"";}",success,rdi,10,adminhtml_system_config_edit,,104.169.200.94
8508,1755957342,0,adminhtml_system_config,"2015-09-24 18:15:57",save,"a:1:{s:7:""general"";s:7:""catalog"";}",success,rdi,10,adminhtml_system_config_save,,104.169.200.94
